Dim1,Dim2,cluster
-0.008317368787727708,0.0017986022078642513,1
0.03796976513540472,0.012049388677939393,1
-0.06085506862786216,0.0336693546405139,3
-0.10577015175592938,0.008022249547502096,3
-0.0787379149645455,0.0018068352896350047,3
0.0051591522035728775,0.024658069831575476,1
-0.05118745308711898,-0.14651151805816146,4
-0.068320185316887,-0.05229323868663964,4
0.08496370362286415,-0.06836928218321418,1
-0.055541570481877335,-0.010113743800232378,4
-0.07591274591611748,-0.01934463807258209,4
0.02621565027764069,0.15833541547380295,1
0.08535842512531105,-0.00969594035140092,1
0.048097181778054984,-0.11743242204575811,1
0.07487249121472654,0.006154727908581621,2
0.0850871125343887,-0.040473680304579776,2
0.14383921604946842,0.1488910759333799,2
0.028620322613471604,-0.08343081294968681,1
-0.09246934242533368,0.03266574213751853,3
-0.04668497652286853,-0.11941019545280648,4
-0.09110683288790337,0.07293840581132513,3
-0.07160299769786829,-0.010166850583365269,4
-0.08784487266119227,-0.016508846876681065,4
